Datetime,Open,High,Low,Close,Volume
2021-05-10 09:52:00-04:00,128.67999267578125,128.67999267578125,128.58999633789062,128.58999633789062,198555
2021-05-10 09:53:00-04:00,128.5,128.5,128.38999938964844,128.39999389648438,317598
2021-05-10 09:54:00-04:00,128.375,128.38999938964844,128.32000732421875,128.32000732421875,339267
2021-05-10 09:55:00-04:00,128.25,128.4199981689453,128.1739959716797,128.33999633789062,456550
2021-05-10 09:56:00-04:00,128.25,128.26870727539062,128.25,128.2550048828125,259740
2021-05-10 09:57:00-04:00,128.2541961669922,128.4199981689453,128.2449951171875,128.35499572753906,337066
2021-05-10 09:58:00-04:00,128.5,128.5749969482422,128.5,128.53500366210938,357601
2021-05-10 09:59:00-04:00,128.55999755859375,128.58999633789062,128.3699951171875,128.4499969482422,299618
2021-05-10 10:00:00-04:00,128.4600067138672,128.50999450683594,128.35000610351562,128.36849975585938,302776
2021-05-10 10:01:00-04:00,128.36000061035156,128.3699951171875,128.11000061035156,128.23890686035156,454020
2021-05-10 10:02:00-04:00,128.24000549316406,128.25999450683594,128.16000366210938,128.1699981689453,221053
2021-05-10 10:03:00-04:00,128.1667938232422,128.17880249023438,128.05999755859375,128.1300048828125,335195
2021-05-10 10:04:00-04:00,128.13890075683594,128.34010314941406,128.1199951171875,128.32000732421875,320901
2021-05-10 10:05:00-04:00,128.3249969482422,128.33999633789062,128.1800994873047,128.21119689941406,327375
2021-05-10 10:06:00-04:00,128.2100067138672,128.22999572753906,128.10000610351562,128.10000610351562,343074
2021-05-10 10:07:00-04:00,128.0989990234375,128.24000549316406,128.0800018310547,128.15150451660156,296783
2021-05-10 10:08:00-04:00,128.1501007080078,128.35000610351562,128.1501007080078,128.30999755859375,278689
2021-05-10 10:09:00-04:00,128.32000732421875,128.38999938964844,128.29989624023438,128.3000030517578,333347
2021-05-10 10:10:00-04:00,128.3000030517578,128.3699951171875,128.2899932861328,128.35000610351562,212333
2021-05-10 10:11:00-04:00,128.35960388183594,128.47999572753906,128.3300018310547,128.4499969482422,234118
2021-05-10 10:12:00-04:00,128.4499969482422,128.48500061035156,128.41000366210938,128.44500732421875,165717
2021-05-10 10:13:00-04:00,128.4499969482422,128.4499969482422,128.32000732421875,128.38999938964844,181969
2021-05-10 10:14:00-04:00,128.39999389648438,128.4600067138672,128.35000610351562,128.375,177320
2021-05-10 10:15:00-04:00,128.38499450683594,128.39999389648438,128.2200927734375,128.32000732421875,570788
2021-05-10 10:16:00-04:00,128.3300018310547,128.47000122070312,128.30999755859375,128.43499755859375,223773
2021-05-10 10:17:00-04:00,128.4250030517578,128.58999633789062,128.38609313964844,128.4949951171875,318412
2021-05-10 10:18:00-04:00,128.5,128.64999389648438,128.5,128.5699005126953,240057
2021-05-10 10:19:00-04:00,128.5699005126953,128.61880493164062,128.5,128.50999450683594,220706
2021-05-10 10:20:00-04:00,128.50120544433594,128.6300048828125,128.4600067138672,128.52000427246094,189530
2021-05-10 10:21:00-04:00,128.52000427246094,128.58999633789062,128.45269775390625,128.5,260794
2021-05-10 10:22:00-04:00,128.49000549316406,128.55999755859375,128.4199981689453,128.4199981689453,171281
2021-05-10 10:23:00-04:00,128.4199981689453,128.48500061035156,128.33999633789062,128.35000610351562,256300
2021-05-10 10:24:00-04:00,128.35000610351562,128.4149932861328,128.25999450683594,128.41000366210938,245711
2021-05-10 10:25:00-04:00,128.38999938964844,128.39999389648438,128.27000427246094,128.38999938964844,193280
2021-05-10 10:26:00-04:00,128.3800048828125,128.49000549316406,128.35000610351562,128.3800048828125,174058
2021-05-10 10:27:00-04:00,128.3800048828125,128.50999450683594,128.2949981689453,128.4499053955078,210882
2021-05-10 10:28:00-04:00,128.4499969482422,128.5,128.3800048828125,128.38999938964844,152055
2021-05-10 10:29:00-04:00,128.3800048828125,128.44500732421875,128.32090759277344,128.38499450683594,123183
2021-05-10 10:30:00-04:00,128.3800048828125,128.3800048828125,128.14999389648438,128.1999969482422,336889
2021-05-10 10:31:00-04:00,128.19009399414062,128.25999450683594,128.1501007080078,128.18499755859375,184404
2021-05-10 10:32:00-04:00,128.19000244140625,128.25360107421875,128.14500427246094,128.22430419921875,238106
2021-05-10 10:33:00-04:00,128.22500610351562,128.27000427246094,128.19000244140625,128.24000549316406,114265
2021-05-10 10:34:00-04:00,128.25,128.3000030517578,128.1999969482422,128.1999969482422,175519
2021-05-10 10:35:00-04:00,128.20570373535156,128.42979431152344,128.19000244140625,128.30999755859375,159056
2021-05-10 10:36:00-04:00,128.30999755859375,128.50999450683594,128.30999755859375,128.44839477539062,211826
2021-05-10 10:37:00-04:00,128.4311981201172,128.52999877929688,128.38999938964844,128.4199981689453,177857
2021-05-10 10:38:00-04:00,128.41879272460938,128.4499969482422,128.35000610351562,128.39999389648438,109601
2021-05-10 10:39:00-04:00,128.3800048828125,128.58999633789062,128.35499572753906,128.58999633789062,178425
2021-05-10 10:40:00-04:00,128.5800018310547,128.5800018310547,128.49000549316406,128.52999877929688,189134
2021-05-10 10:41:00-04:00,128.5399932861328,128.5500030517578,128.4550018310547,128.4799041748047,138163
2021-05-10 10:42:00-04:00,128.47999572753906,128.47999572753906,128.39999389648438,128.4499053955078,200464
2021-05-10 10:43:00-04:00,128.4416961669922,128.4550018310547,128.3813018798828,128.44500732421875,165761
2021-05-10 10:44:00-04:00,128.44000244140625,128.44500732421875,128.32000732421875,128.37989807128906,195563
2021-05-10 10:45:00-04:00,128.3699951171875,128.3699951171875,128.19000244140625,128.24000549316406,311970
2021-05-10 10:46:00-04:00,128.22369384765625,128.25880432128906,128.1300048828125,128.13999938964844,245006
2021-05-10 10:47:00-04:00,128.1300048828125,128.13699340820312,128.0,128.05499267578125,367677
2021-05-10 10:48:00-04:00,128.05499267578125,128.10000610351562,128.00999450683594,128.02499389648438,216595
2021-05-10 10:49:00-04:00,128.02000427246094,128.06500244140625,127.94869995117188,127.97769927978516,459081
2021-05-10 10:50:00-04:00,127.9749984741211,128.0399932861328,127.93000030517578,127.94499969482422,248812
2021-05-10 10:51:00-04:00,127.94999694824219,128.1199951171875,127.94999694824219,128.05499267578125,215786
2021-05-10 10:52:00-04:00,128.0500030517578,128.0800018310547,127.9749984741211,127.9999008178711,190076
2021-05-10 10:53:00-04:00,127.98999786376953,128.0500030517578,127.86499786376953,128.02999877929688,351952
2021-05-10 10:54:00-04:00,128.0299072265625,128.1199951171875,127.9801025390625,128.0050048828125,237057
2021-05-10 10:55:00-04:00,128.0,128.16000366210938,127.94000244140625,128.0800018310547,247127
2021-05-10 10:56:00-04:00,128.07000732421875,128.0998992919922,128.02000427246094,128.08990478515625,142264
2021-05-10 10:57:00-04:00,128.0800018310547,128.125,127.96369934082031,128.07000732421875,199889
2021-05-10 10:58:00-04:00,128.05999755859375,128.11500549316406,128.0,128.11500549316406,131409
2021-05-10 10:59:00-04:00,128.11500549316406,128.19000244140625,128.0749969482422,128.18499755859375,164623
2021-05-10 11:00:00-04:00,128.19000244140625,128.25,128.0800018310547,128.16000366210938,324809
2021-05-10 11:01:00-04:00,128.14999389648438,128.14999389648438,128.00999450683594,128.01980590820312,135671
2021-05-10 11:02:00-04:00,128.01499938964844,128.1199951171875,128.0,128.09939575195312,149534
2021-05-10 11:03:00-04:00,128.09500122070312,128.1280975341797,127.97000122070312,128.0399932861328,173376
2021-05-10 11:04:00-04:00,128.04010009765625,128.04010009765625,127.88999938964844,128.0399932861328,293360
2021-05-10 11:05:00-04:00,128.04010009765625,128.110107421875,127.9800033569336,128.10009765625,190067
2021-05-10 11:06:00-04:00,128.10000610351562,128.1999969482422,128.08999633789062,128.10000610351562,142222
2021-05-10 11:07:00-04:00,128.10000610351562,128.14999389648438,128.00999450683594,128.11500549316406,242429
2021-05-10 11:08:00-04:00,128.10000610351562,128.19000244140625,128.07000732421875,128.125,155625
2021-05-10 11:09:00-04:00,128.1199951171875,128.14999389648438,128.08009338378906,128.14999389648438,100362
2021-05-10 11:10:00-04:00,128.14999389648438,128.27000427246094,128.05999755859375,128.24249267578125,205882
2021-05-10 11:11:00-04:00,128.24220275878906,128.27000427246094,128.16000366210938,128.2200927734375,178257
2021-05-10 11:12:00-04:00,128.2238006591797,128.25,128.16009521484375,128.25,143138
2021-05-10 11:13:00-04:00,128.25929260253906,128.3000030517578,128.10879516601562,128.19000244140625,187264
2021-05-10 11:14:00-04:00,128.19000244140625,128.19000244140625,128.1300048828125,128.16099548339844,85785
2021-05-10 11:15:00-04:00,128.16000366210938,128.16000366210938,128.0850067138672,128.13999938964844,118954
2021-05-10 11:16:00-04:00,128.1300048828125,128.24000549316406,128.11019897460938,128.24000549316406,170109
2021-05-10 11:17:00-04:00,128.24000549316406,128.25,128.16000366210938,128.19500732421875,110425
2021-05-10 11:18:00-04:00,128.19500732421875,128.33999633789062,128.17999267578125,128.27000427246094,263276
2021-05-10 11:19:00-04:00,128.27999877929688,128.36500549316406,128.25999450683594,128.35000610351562,137125
2021-05-10 11:20:00-04:00,128.34500122070312,128.47000122070312,128.32000732421875,128.4600067138672,227505
2021-05-10 11:21:00-04:00,128.4600067138672,128.46009826660156,128.38999938964844,128.4149932861328,136629
2021-05-10 11:22:00-04:00,128.41009521484375,128.47000122070312,128.38999938964844,128.46200561523438,172761
2021-05-10 11:23:00-04:00,128.47000122070312,128.47999572753906,128.41000366210938,128.41000366210938,221897
2021-05-10 11:24:00-04:00,128.41000366210938,128.4149932861328,128.3699951171875,128.375,323606
2021-05-10 11:25:00-04:00,128.3699951171875,128.42999267578125,128.30999755859375,128.34010314941406,269747
2021-05-10 11:26:00-04:00,128.34100341796875,128.36000061035156,128.3000030517578,128.3300018310547,142000
2021-05-10 11:27:00-04:00,128.3300018310547,128.3800048828125,128.31500244140625,128.32020568847656,142952
2021-05-10 11:28:00-04:00,128.32000732421875,128.3800048828125,128.3000030517578,128.3000030517578,190732
2021-05-10 11:29:00-04:00,128.3000030517578,128.3300018310547,128.25999450683594,128.31500244140625,251724
2021-05-10 11:30:00-04:00,128.31500244140625,128.36000061035156,128.22000122070312,128.28500366210938,203005
2021-05-10 11:31:00-04:00,128.27999877929688,128.32000732421875,128.252197265625,128.252197265625,90723
2021-05-10 11:32:00-04:00,128.2550048828125,128.2799072265625,128.17999267578125,128.1898956298828,204939
2021-05-10 11:33:00-04:00,128.17999267578125,128.2073974609375,128.13999938964844,128.1750030517578,186372
2021-05-10 11:34:00-04:00,128.17990112304688,128.24000549316406,128.1649932861328,128.2100067138672,276359
2021-05-10 11:35:00-04:00,128.2100067138672,128.24110412597656,128.16000366210938,128.24110412597656,104194
2021-05-10 11:36:00-04:00,128.2449951171875,128.27000427246094,128.1300048828125,128.1414031982422,162717
2021-05-10 11:37:00-04:00,128.13999938964844,128.1999969482422,128.11000061035156,128.17999267578125,165844
2021-05-10 11:38:00-04:00,128.19000244140625,128.27000427246094,128.17999267578125,128.1999969482422,142711
2021-05-10 11:39:00-04:00,128.19000244140625,128.2259979248047,128.1562042236328,128.19000244140625,116525
2021-05-10 11:40:00-04:00,128.19000244140625,128.20339965820312,128.13999938964844,128.1649932861328,132228
2021-05-10 11:41:00-04:00,128.16000366210938,128.17080688476562,128.11000061035156,128.13540649414062,107526
2021-05-10 11:42:00-04:00,128.1300048828125,128.2100067138672,128.125,128.18499755859375,127027
2021-05-10 11:43:00-04:00,128.17999267578125,128.2949981689453,128.17999267578125,128.29229736328125,158143
2021-05-10 11:44:00-04:00,128.2949981689453,128.41000366210938,128.27000427246094,128.38999938964844,219872
2021-05-10 11:45:00-04:00,128.39500427246094,128.4199981689453,128.3300018310547,128.3300018310547,145138
2021-05-10 11:46:00-04:00,128.3350067138672,128.33999633789062,128.27000427246094,128.3282012939453,108133
2021-05-10 11:47:00-04:00,128.32110595703125,128.38999938964844,128.32110595703125,128.35000610351562,299511
2021-05-10 11:48:00-04:00,128.35499572753906,128.39500427246094,128.33999633789062,128.35499572753906,133243
2021-05-10 11:49:00-04:00,128.35240173339844,128.3760986328125,128.32009887695312,128.3249969482422,65072
2021-05-10 11:50:00-04:00,128.3249969482422,128.36000061035156,128.25999450683594,128.30999755859375,119089
2021-05-10 11:51:00-04:00,128.3300018310547,128.3699951171875,128.30999755859375,128.32000732421875,96465
2021-05-10 11:52:00-04:00,128.32000732421875,128.3300018310547,128.25999450683594,128.28500366210938,100208
2021-05-10 11:53:00-04:00,128.27999877929688,128.3800048828125,128.27139282226562,128.3800048828125,106002
2021-05-10 11:54:00-04:00,128.375,128.3800048828125,128.3415985107422,128.37249755859375,65102
2021-05-10 11:55:00-04:00,128.3699951171875,128.43870544433594,128.33999633789062,128.42999267578125,148050
2021-05-10 11:56:00-04:00,128.4199981689453,128.52000427246094,128.41000366210938,128.477294921875,226459
2021-05-10 11:57:00-04:00,128.47999572753906,128.52999877929688,128.47999572753906,128.52169799804688,104769
2021-05-10 11:58:00-04:00,128.5218048095703,128.54710388183594,128.51010131835938,128.52999877929688,76149
2021-05-10 11:59:00-04:00,128.52200317382812,128.5399932861328,128.50999450683594,128.53390502929688,74916
2021-05-10 12:00:00-04:00,128.5399932861328,128.58999633789062,128.52999877929688,128.57009887695312,90159
2021-05-10 12:01:00-04:00,128.5749969482422,128.5800018310547,128.53990173339844,128.5500030517578,88541
2021-05-10 12:02:00-04:00,128.55999755859375,128.5800018310547,128.49000549316406,128.5,103989
2021-05-10 12:03:00-04:00,128.4949951171875,128.57339477539062,128.4949951171875,128.57000732421875,76257
2021-05-10 12:04:00-04:00,128.57000732421875,128.61000061035156,128.5500030517578,128.60000610351562,130432
2021-05-10 12:05:00-04:00,128.60000610351562,128.61000061035156,128.5399932861328,128.57000732421875,113405
2021-05-10 12:06:00-04:00,128.5670928955078,128.5800018310547,128.52999877929688,128.55499267578125,83419
2021-05-10 12:07:00-04:00,128.5500030517578,128.55999755859375,128.5,128.51499938964844,83515
2021-05-10 12:08:00-04:00,128.5142059326172,128.55999755859375,128.50999450683594,128.50999450683594,69050
2021-05-10 12:09:00-04:00,128.51499938964844,128.5384063720703,128.5,128.52749633789062,63875
2021-05-10 12:10:00-04:00,128.52000427246094,128.6199951171875,128.52000427246094,128.61500549316406,200251
2021-05-10 12:11:00-04:00,128.6199951171875,128.63999938964844,128.58999633789062,128.63499450683594,104623
2021-05-10 12:12:00-04:00,128.63999938964844,128.69000244140625,128.6300048828125,128.6739959716797,126065
2021-05-10 12:13:00-04:00,128.67999267578125,128.7050018310547,128.6699981689453,128.67999267578125,57701
2021-05-10 12:14:00-04:00,128.67999267578125,128.69000244140625,128.6553955078125,128.66009521484375,74482
2021-05-10 12:15:00-04:00,128.6699981689453,128.69000244140625,128.63999938964844,128.66000366210938,83833
2021-05-10 12:16:00-04:00,128.6649932861328,128.6676025390625,128.61000061035156,128.6186065673828,96354
2021-05-10 12:17:00-04:00,128.61000061035156,128.6175994873047,128.5500030517578,128.58999633789062,91744
2021-05-10 12:18:00-04:00,128.5850067138672,128.64999389648438,128.5850067138672,128.64999389648438,85497
2021-05-10 12:19:00-04:00,128.6414031982422,128.64999389648438,128.61000061035156,128.62429809570312,69708
2021-05-10 12:20:00-04:00,128.6199951171875,128.64999389648438,128.57000732421875,128.60240173339844,85446
2021-05-10 12:21:00-04:00,128.60000610351562,128.60000610351562,128.55499267578125,128.5800018310547,78653
2021-05-10 12:22:00-04:00,128.5749969482422,128.5800018310547,128.4600067138672,128.52499389648438,166598
2021-05-10 12:23:00-04:00,128.52000427246094,128.60000610351562,128.49009704589844,128.57000732421875,111102
2021-05-10 12:24:00-04:00,128.5749969482422,128.61000061035156,128.57000732421875,128.58999633789062,78220
2021-05-10 12:25:00-04:00,128.5850067138672,128.64999389648438,128.5500030517578,128.57000732421875,128564
2021-05-10 12:26:00-04:00,128.57899475097656,128.57899475097656,128.47659301757812,128.48500061035156,135187
2021-05-10 12:27:00-04:00,128.48500061035156,128.5200958251953,128.44000244140625,128.4739990234375,149064
2021-05-10 12:28:00-04:00,128.47500610351562,128.5,128.4199981689453,128.4499969482422,90722
2021-05-10 12:29:00-04:00,128.44000244140625,128.4499969482422,128.3699951171875,128.39999389648438,312099
2021-05-10 12:30:00-04:00,128.40179443359375,128.47500610351562,128.38999938964844,128.4199981689453,166024
2021-05-10 12:31:00-04:00,128.42190551757812,128.47000122070312,128.39999389648438,128.39999389648438,97894
2021-05-10 12:32:00-04:00,128.39999389648438,128.4199981689453,128.36000061035156,128.36000061035156,103861
2021-05-10 12:33:00-04:00,128.36000061035156,128.3699951171875,128.32000732421875,128.35000610351562,129397
2021-05-10 12:34:00-04:00,128.35000610351562,128.36000061035156,128.3300018310547,128.33169555664062,73806
2021-05-10 12:35:00-04:00,128.3350067138672,128.35000610351562,128.3000030517578,128.34500122070312,85564
2021-05-10 12:36:00-04:00,128.35000610351562,128.3800048828125,128.3300018310547,128.33079528808594,124431
2021-05-10 12:37:00-04:00,128.3300018310547,128.36000061035156,128.30999755859375,128.34410095214844,73656
2021-05-10 12:38:00-04:00,128.33999633789062,128.35000610351562,128.25999450683594,128.26499938964844,120415
2021-05-10 12:39:00-04:00,128.25999450683594,128.32000732421875,128.25999450683594,128.26390075683594,105010
2021-05-10 12:40:00-04:00,128.27000427246094,128.35000610351562,128.24000549316406,128.32000732421875,118554
2021-05-10 12:41:00-04:00,128.32470703125,128.33999633789062,128.1999969482422,128.22999572753906,155733
2021-05-10 12:42:00-04:00,128.2299041748047,128.25,128.2100067138672,128.22999572753906,85726
2021-05-10 12:43:00-04:00,128.22999572753906,128.26499938964844,128.19000244140625,128.26100158691406,79036
2021-05-10 12:44:00-04:00,128.25999450683594,128.27499389648438,128.22459411621094,128.22999572753906,98285
2021-05-10 12:45:00-04:00,128.23800659179688,128.24000549316406,128.16000366210938,128.18499755859375,124919
2021-05-10 12:46:00-04:00,128.18850708007812,128.27000427246094,128.17999267578125,128.22999572753906,112297
2021-05-10 12:47:00-04:00,128.22999572753906,128.24000549316406,128.1999969482422,128.21499633789062,114705
2021-05-10 12:48:00-04:00,128.21499633789062,128.27000427246094,128.21499633789062,128.2449951171875,95442
2021-05-10 12:49:00-04:00,128.24000549316406,128.25,128.2100067138672,128.24000549316406,65709
2021-05-10 12:50:00-04:00,128.24000549316406,128.28550720214844,128.22999572753906,128.25999450683594,107977
2021-05-10 12:51:00-04:00,128.26499938964844,128.30999755859375,128.25999450683594,128.2886962890625,96159
2021-05-10 12:52:00-04:00,128.27999877929688,128.33999633789062,128.27000427246094,128.32000732421875,118288
2021-05-10 12:53:00-04:00,128.3300018310547,128.33819580078125,128.2801055908203,128.29159545898438,56582
2021-05-10 12:54:00-04:00,128.2899932861328,128.2899932861328,128.24000549316406,128.24000549316406,89375
2021-05-10 12:55:00-04:00,128.23500061035156,128.27999877929688,128.23170471191406,128.2550048828125,67133
2021-05-10 12:56:00-04:00,128.25660705566406,128.32000732421875,128.24000549316406,128.31500244140625,101706
2021-05-10 12:57:00-04:00,128.31500244140625,128.36000061035156,128.29209899902344,128.34500122070312,116358
2021-05-10 12:58:00-04:00,128.33999633789062,128.3800048828125,128.32000732421875,128.3249969482422,114799
2021-05-10 12:59:00-04:00,128.32000732421875,128.36000061035156,128.2949981689453,128.32000732421875,73017
2021-05-10 13:00:00-04:00,128.32000732421875,128.35000610351562,128.27999877929688,128.33999633789062,72315
2021-05-10 13:01:00-04:00,128.33250427246094,128.33990478515625,128.2100067138672,128.25999450683594,124826
2021-05-10 13:02:00-04:00,128.27000427246094,128.32000732421875,128.24420166015625,128.2949981689453,84325
2021-05-10 13:03:00-04:00,128.2899932861328,128.3153076171875,128.27999877929688,128.3153076171875,43083
2021-05-10 13:04:00-04:00,128.31500244140625,128.39999389648438,128.31199645996094,128.3800048828125,103270
2021-05-10 13:05:00-04:00,128.3699951171875,128.38499450683594,128.35000610351562,128.35830688476562,43138
2021-05-10 13:06:00-04:00,128.35000610351562,128.35000610351562,128.30999755859375,128.32000732421875,97324
2021-05-10 13:07:00-04:00,128.32000732421875,128.3699951171875,128.3000030517578,128.3699951171875,57731
2021-05-10 13:08:00-04:00,128.36000061035156,128.3751983642578,128.30999755859375,128.31179809570312,64369
2021-05-10 13:09:00-04:00,128.30999755859375,128.36000061035156,128.30499267578125,128.33999633789062,52710
2021-05-10 13:10:00-04:00,128.34429931640625,128.36000061035156,128.3000030517578,128.30810546875,86934
2021-05-10 13:11:00-04:00,128.3000030517578,128.34500122070312,128.28500366210938,128.3350067138672,60834
2021-05-10 13:12:00-04:00,128.33169555664062,128.3802032470703,128.3300018310547,128.36000061035156,77685
2021-05-10 13:13:00-04:00,128.360107421875,128.389892578125,128.32000732421875,128.38499450683594,64502
2021-05-10 13:14:00-04:00,128.38099670410156,128.3881072998047,128.33999633789062,128.37010192871094,33798
2021-05-10 13:15:00-04:00,128.37120056152344,128.44000244140625,128.35000610351562,128.43460083007812,78488
2021-05-10 13:16:00-04:00,128.44000244140625,128.49000549316406,128.4199981689453,128.4250030517578,125571
2021-05-10 13:17:00-04:00,128.4199981689453,128.4199981689453,128.3800048828125,128.40499877929688,72073
2021-05-10 13:18:00-04:00,128.40499877929688,128.41000366210938,128.3000030517578,128.33999633789062,133225
2021-05-10 13:19:00-04:00,128.34500122070312,128.38999938964844,128.3000030517578,128.3800048828125,65199
2021-05-10 13:20:00-04:00,128.3820037841797,128.4499969482422,128.3800048828125,128.4199981689453,68712
2021-05-10 13:21:00-04:00,128.41819763183594,128.42999267578125,128.38499450683594,128.42999267578125,72059
2021-05-10 13:22:00-04:00,128.42999267578125,128.4499969482422,128.375,128.38999938964844,70935
2021-05-10 13:23:00-04:00,128.38499450683594,128.5,128.38499450683594,128.4499969482422,141220
2021-05-10 13:24:00-04:00,128.4499969482422,128.4499969482422,128.3800048828125,128.39500427246094,98283
2021-05-10 13:25:00-04:00,128.39999389648438,128.4199981689453,128.33999633789062,128.38009643554688,112419
2021-05-10 13:26:00-04:00,128.38999938964844,128.41000366210938,128.35000610351562,128.35060119628906,63009
2021-05-10 13:27:00-04:00,128.35499572753906,128.3800048828125,128.2899932861328,128.30990600585938,102722
2021-05-10 13:28:00-04:00,128.30679321289062,128.36000061035156,128.2899932861328,128.35499572753906,76053
2021-05-10 13:29:00-04:00,128.35000610351562,128.3699951171875,128.2449951171875,128.26849365234375,146622
2021-05-10 13:30:00-04:00,128.25999450683594,128.2899932861328,128.19500732421875,128.28500366210938,97174
2021-05-10 13:31:00-04:00,128.23500061035156,128.24000549316406,128.19000244140625,128.22500610351562,86660
2021-05-10 13:32:00-04:00,128.22999572753906,128.24009704589844,128.17999267578125,128.1909942626953,84389
2021-05-10 13:33:00-04:00,128.19509887695312,128.22999572753906,128.1719970703125,128.20159912109375,84120
2021-05-10 13:34:00-04:00,128.2050018310547,128.23989868164062,128.17300415039062,128.2100067138672,63100
2021-05-10 13:35:00-04:00,128.2100067138672,128.21730041503906,128.1750030517578,128.21009826660156,75827
2021-05-10 13:36:00-04:00,128.21499633789062,128.22999572753906,128.16000366210938,128.1898956298828,103707
2021-05-10 13:37:00-04:00,128.1916046142578,128.22999572753906,128.1750030517578,128.22999572753906,108546
2021-05-10 13:38:00-04:00,128.22500610351562,128.24000549316406,128.2050018310547,128.22000122070312,83426
2021-05-10 13:39:00-04:00,128.21009826660156,128.27999877929688,128.1999969482422,128.26800537109375,128224
2021-05-10 13:40:00-04:00,128.26499938964844,128.26499938964844,128.19039916992188,128.24000549316406,75554
2021-05-10 13:41:00-04:00,128.22999572753906,128.27789306640625,128.22999572753906,128.24000549316406,80481
2021-05-10 13:42:00-04:00,128.22999572753906,128.24000549316406,128.14500427246094,128.1501007080078,142503
2021-05-10 13:43:00-04:00,128.1699981689453,128.19500732421875,128.1490020751953,128.16929626464844,88292
2021-05-10 13:44:00-04:00,128.1649932861328,128.22999572753906,128.16000366210938,128.1999969482422,102922
2021-05-10 13:45:00-04:00,128.19000244140625,128.25999450683594,128.17999267578125,128.2490997314453,102221
2021-05-10 13:46:00-04:00,128.24159240722656,128.24600219726562,128.1199951171875,128.1300048828125,261305
2021-05-10 13:47:00-04:00,128.125,128.1479949951172,128.10879516601562,128.11500549316406,51322
2021-05-10 13:48:00-04:00,128.1199951171875,128.14599609375,128.11500549316406,128.125,61423
2021-05-10 13:49:00-04:00,128.1199951171875,128.1300048828125,128.08999633789062,128.10000610351562,84279
2021-05-10 13:50:00-04:00,128.10499572753906,128.16000366210938,128.10000610351562,128.125,123765
2021-05-10 13:51:00-04:00,128.1199951171875,128.1199951171875,128.0399932861328,128.06979370117188,220079
2021-05-10 13:52:00-04:00,128.06500244140625,128.0800018310547,128.04859924316406,128.06500244140625,93593
2021-05-10 13:53:00-04:00,128.06500244140625,128.10000610351562,128.0399932861328,128.0850067138672,78656
2021-05-10 13:54:00-04:00,128.0850067138672,128.08999633789062,128.0500030517578,128.0800018310547,49201
2021-05-10 13:55:00-04:00,128.0749969482422,128.08819580078125,127.9800033569336,128.0050048828125,286973
2021-05-10 13:56:00-04:00,128.0,128.0399932861328,127.97000122070312,127.97000122070312,110368
2021-05-10 13:57:00-04:00,127.97000122070312,128.08999633789062,127.97000122070312,128.0552978515625,158744
2021-05-10 13:58:00-04:00,128.05499267578125,128.13999938964844,128.0417938232422,128.10000610351562,166141
2021-05-10 13:59:00-04:00,128.11000061035156,128.1143035888672,128.03199768066406,128.05499267578125,83808
2021-05-10 14:00:00-04:00,128.05999755859375,128.11000061035156,127.99739837646484,128.00999450683594,176477
2021-05-10 14:01:00-04:00,128.0050048828125,128.0500030517578,127.9000015258789,127.91000366210938,271572
